,Unnamed: 0,Sample name,Sample date,Sample ID,Plot,ID,Nitrogen,Water,Block,Direction,Barcode,Notes,Barcode_key,Run,% Moisture Content (MC),Moisture as decimal,lb/bu,Weight (g) 0% MC,Weight (g) 15.5% MC,Weight (kg) 0% MC,Weight (kg) 15.5% MC,Harvest area (ac),Harvest area (ha),"Grain Yield, 0% MC bu/ac","Grain Yield, 15.5% MC bu/ac","Grain Yield, 0% MC kg/ha","Grain Yield, 15.5% MC kg/ha","Annual ET, mm",Water trt target,N trt target,lbs NH4-N / ac,lbs NO3-N / ac,Total N / ac,qPCR_DW,qPCR_FW,qPCR_DW_log,qPCR_FW_log,GWC,Stems,Leaves,Shoots,Grain 0% MC,EC.4.1.1.5,EC.1.1.1.76,EC.3.2.1.6,EC.3.2.1.14,EC.2.6.1.86,EC.4.1.1.74,EC.3.5.99.7,EC.5.4.4.2,EC.4.2.99.21,EC.3.3.2.1,EC.1.3.1.28,EC.3.2.1.21,EC.3.2.1.20,EC.3.2.1.91,EC.1.10.3.2,EC.1.11.1.7,EC.3.2.1.52,EC.3.5.1.4,EC.3.5.1.5,EC.3.4.11.1,EC.1.3.3.11,EC.3.1.3.1,EC.3.1.3.2,EC.3.1.3.8,EC.3.1.3.26,EC.3.1.6.1,EC.1.18.6.1,EC.1.14.18.3,EC.1.14.99.39,EC.1.7.2.6,EC.1.7.1.15,EC.1.7.2.2,EC.1.7.1.4,EC.1.7.7.1,EC.1.7.2.1,EC.1.7.2.5,EC.1.7.2.4
194,194,253,2022-06-22,35S,35S,316.0,High,High,3,S,31.0,NxW_16S_C library,barcode31C,C,16.0,0.16,57.2,5585.4,6451.2,5.5854,6.4512,0.001147842,0.000464515,187.55,216.62,12024.2,13887.9,,100.0,245.0,2.4912502355,2.534282565,4.049579312,782206641.4335632,947954022.9885056,20.4776295109599,20.669816560085916,0.17484749,,,4.68,,0.0694910040109583,0.0852711741007255,0.0010096224969015,0.1494000561460013,0.0028314434159706,0.0957908647162716,0.0607387541687122,0.2395772210934648,0.0481861540176615,0.0836433208495591,0.0839633823062429,0.2923710006249906,0.2540932181867856,0.003971095032027,0.0,0.0,0.4302842576646376,0.1661086952912848,0.1396499199406199,0.4604972380714413,0.1289479694954242,0.2826357051070479,0.1680562630990696,0.0405311756848738,0.0427468756159057,0.0931693031489322,0.0192733386672411,0.0090877181638165,0.0090877181638165,0.0012414400012424,0.2797986752507735,0.1791946854049083,0.0,0.0120349694841734,0.0709832141988104,0.0861886534429289,0.0288238016200567
195,195,277,2022-06-22,8S,8S,121.0,Low,Low,1,S,55.0,NxW_16S_C library,barcode55C,C,13.3,0.133,58.9,2857.6,3300.6,2.8576,3.3006,0.001147842,0.000464515,93.18,107.63,6151.9,7105.4,,70.0,20.0,4.501194558,2.6529594365,6.1782005065,605735493.979559,709616310.0524828,20.221953970167498,20.380234973549616,0.146390119,,,7.58,,0.0539137628728581,0.0578418132023157,0.0008793401028243,0.1328632874868142,0.003758863295647,0.0812024566243558,0.0641487930973105,0.2566067745574252,0.0439724272299774,0.0693910092869862,0.0690342545915226,0.3094722001922741,0.2650532232763817,0.0036258520734784,0.0,0.0,0.4555178615939315,0.1814269192121157,0.1234472835687791,0.512200897588521,0.1098151190482117,0.2961331722534664,0.1633007157452859,0.0514618865837373,0.0274707846760102,0.0766703464261361,0.0161507130335871,0.0059533572264885,0.0059533572264885,0.0004795519769455,0.2974161115439937,0.202426491341078,0.0,0.0076264688703854,0.0692488472022326,0.0828982128127909,0.0214587656022719
196,196,258,2022-06-22,14S,14S,221.0,Low,Low,2,S,36.0,NxW_16S_C library,barcode36C,C,12.0,0.12,57.9,2510.6,2899.8,2.5106,2.8998,0.001147842,0.000464515,83.28,96.19,5404.9,6242.6,,70.0,20.0,1.955732668,1.2813380305,2.26111721,700029710.2275425,806619711.3402063,20.3666333352892,20.508362877670294,0.132144057,,,7.54,,0.0473989626042079,0.0574698115215121,0.001446231449222,0.1325175995272416,0.0028719958365092,0.062635321734103,0.0594762422428174,0.2659923130037446,0.0555716380881125,0.0553304863066378,0.0558138253566244,0.3552564136788848,0.3278842848463638,0.0039206837901622,0.0,0.0,0.4737311013923282,0.1849293150402851,0.1354946834032454,0.5201590480535174,0.1051199015888116,0.3550468577080658,0.1446097721942498,0.0677887759244794,0.0254431374180088,0.0899821388726695,0.0227805482730793,0.0117423049761979,0.0117423049761979,0.0006113370451801,0.351899604127498,0.2295327738215421,0.0,0.0115816983527431,0.0523796661682412,0.0691424498986232,0.0277685220007899
197,197,252,2022-06-22,30S,30S,321.0,Low,Low,3,S,30.0,NxW_16S_C library,barcode30C,C,13.5,0.135,55.1,1448.5,1673.1,1.4485,1.6731,0.001147842,0.000464515,50.49,58.32,3118.4,3601.7,,70.0,20.0,2.4223953785,2.2403064510000004,3.686748342,734359729.2345846,849503241.1067193,20.41450956084684,20.56016231438001,0.135542169,,,5.19,,0.0602948537054769,0.0679436307784102,0.0013453052394077,0.1228573115310063,0.0034809404685573,0.0781770509793249,0.056325739276363,0.2997522069269853,0.0626948742714127,0.0661237886207844,0.0668093530595941,0.3622789398119306,0.3472607154679585,0.0053575039215571,0.0,0.0,0.4966477560360811,0.1715102106255542,0.1125300367992494,0.5231176188481932,0.1065627527117258,0.3727297788493721,0.154399066782325,0.05510322482564,0.0365811841051119,0.1011013588477793,0.0214512137269357,0.0104895369794051,0.0104895369794051,0.0026024947023441,0.377668642903735,0.2465020549467727,0.0,0.0107837629888681,0.0571163513869919,0.0787150203181757,0.0238486809649915
198,198,259,2022-06-22,15S,15S,225.0,Optimal,Low,2,S,37.0,NxW_16S_C library,barcode37C,C,11.6,0.116,58.1,2429.9,2806.6,2.4299,2.8066,0.001147842,0.000464515,80.33,92.78,5231.1,6042.0,,70.0,200.0,2.9037960485000003,7.610041151499999,9.537883713,685727477.554183,807578738.7387388,20.345990843719743,20.509551117581346,0.150884682,,,3.34,,0.0638836901890884,0.0734249235829006,0.0003916555141918,0.1270403524577266,0.0076484582250354,0.0780430627929249,0.0712992999928085,0.2411278394367995,0.0458049134164007,0.0733344279362379,0.074373130631542,0.2912901885856944,0.257913350418342,0.0062129117349664,0.0,0.0,0.4303027080839436,0.163605338080089,0.1266902081712784,0.4687855101907609,0.1085058952303858,0.2946895781200062,0.1478893630880964,0.044855234744144,0.0373938776081472,0.084262246634441,0.0270735440897293,0.0101615700496547,0.0101615700496547,0.0012937971639083,0.2892789320886174,0.1933802210466224,0.0,0.0108144523150114,0.0689680491726131,0.0904606554898145,0.0390560037059014
199,199,273,2022-06-22,28S,28S,325.0,Optimal,Low,3,S,51.0,NxW_16S_C library,barcode51C,C,11.9,0.119,58.1,3428.1,3959.4,3.4281,3.9594,0.001147842,0.000464515,113.32,130.89,7379.9,8523.7,,70.0,200.0,1.9091809215,1.5534085485,2.4866359825,573216683.2739612,675451066.0426415,20.16677435899711,20.33089127164897,0.151357201,,,8.51,,0.0836241959761644,0.1000242961388081,0.0013953438986865,0.1499192301486131,0.0030644645766135,0.1216085939660705,0.0624360105732778,0.2009510339086019,0.0430745135388188,0.0969526686597949,0.0977592095672303,0.276241960327839,0.2262590992274895,0.0022918335201891,0.0,0.0,0.4063264265794875,0.1596659003023205,0.139442709409688,0.4423550260608882,0.1466965842031278,0.2514006170108692,0.1586252708181896,0.0307930272300769,0.0659541591965281,0.1007763043627821,0.0259823424164548,0.0103958610785296,0.0103958610785296,0.0003286521196164,0.2723426504242596,0.1560480100449091,0.0,0.0098735211139059,0.0609639910128235,0.096860066992849,0.0323065615810817
200,200,260,2022-06-22,9S,9S,126.0,High,Low,1,S,38.0,NxW_16S_C library,barcode38C,C,11.7,0.117,58.4,3344.0,3862.3,3.344,3.8623,0.001147842,0.000464515,109.98,127.02,7198.9,8314.8,,70.0,245.0,2.4645683605,12.3822006795,13.8708155515,1627146706.589291,1940204967.3202608,21.21009383111781,21.386059457698604,0.16135319,,,8.94,,0.0596156259447213,0.0807066873392519,0.0010368703996358,0.127068631379379,0.0085169706373481,0.0877206990881189,0.0869478318733423,0.2195217862856952,0.0434374974974409,0.0694676735090688,0.0701574164497027,0.214442746290723,0.1669925472028846,0.0063189483744392,0.0,0.0,0.4129208208836937,0.1844778929854247,0.1349544859125686,0.450009160729642,0.1172261891400928,0.2296189971504116,0.1566404727848026,0.0435996637407725,0.0326114184692526,0.0918166743685753,0.0302665969040306,0.0121589437685537,0.0121589437685537,0.0021130632371676,0.1815380480683501,0.1428120784695462,0.0,0.0157431781315954,0.0998083207707254,0.1274038903571426,0.0589475447533758
201,201,278,2022-06-22,13S,13S,226.0,High,Low,2,S,56.0,NxW_16S_C library,barcode56C,C,12.4,0.124,59.2,3300.4,3812.0,3.3004,3.812,0.001147842,0.000464515,107.08,123.67,7105.1,8206.4,,70.0,245.0,2.4931839225,2.390928046,3.908158481,515345611.16382,595093623.890234,20.06034832318654,20.204229302207544,0.134009187,,,4.79,,0.0589146137399854,0.0696883555140261,0.0019813750750097,0.1259913948262377,0.0068920016809947,0.0756474968656391,0.0614015754133867,0.2937186866835219,0.0560172066663681,0.0682088953768628,0.0691353834517362,0.3673279599413916,0.3335015210327645,0.0058606257278399,0.0,0.0,0.48441605350545,0.1773154942357347,0.134152587812108,0.5269242828049919,0.1218887180832198,0.3574992149712417,0.142259251484069,0.0506038374614301,0.0352300889389531,0.0930666834350152,0.0239799402444339,0.0111752191384403,0.0111752191384403,0.0009128434571108,0.3532219310523293,0.2405748135597507,0.0,0.0133769312523646,0.0648627274778033,0.0786653095116031,0.0281956250180111
202,202,255,2022-06-22,26S,26S,326.0,High,Low,3,S,33.0,NxW_16S_C library,barcode33C,C,12.7,0.127,59.7,3336.1,3853.2,3.3361,3.8532,0.001147842,0.000464515,107.33,123.96,7181.9,8295.0,,70.0,245.0,2.2874719590000003,3.8284925805,5.1400110515,480581143.5653549,564721930.5224078,19.990506645302077,20.151844009593614,0.148995076,,,5.55,,0.0740550238600238,0.0945729907128085,0.0009086813165794,0.1594418307412416,0.0046430815022577,0.0961597061847431,0.0623871779593697,0.1821388368683962,0.0478794082131803,0.0893707360239773,0.0890920585243306,0.3033812632748535,0.2480176149170088,0.0064994389418275,0.0,0.0,0.4094768557640476,0.1789477976867296,0.1673685667379701,0.4455601738964728,0.1452943674830807,0.2746658260984237,0.1652624776742883,0.0580264274339795,0.0563509806979552,0.0920961073965279,0.0233176886443842,0.0097593198789799,0.0097593198789799,0.0016363046403762,0.3048215515761445,0.1244701791432598,0.0,0.0158886753925669,0.0563781279338891,0.0763231449676416,0.0216456766542421
203,203,280,2022-07-20,2S,2S,111.0,Low,High,1,S,58.0,NxW_16S_C library,barcode58C,C,13.6,0.136,57.7,3297.1,3808.2,3.2971,3.8082,0.001147842,0.000464515,109.75,126.76,7098.0,8198.1,,100.0,20.0,2.9120516785,1.57925004,3.5153482305,994292052.700081,1160616382.8061638,20.71754153705914,20.87221706542864,0.143306895,58.1163,98.0,,,0.0548151776476006,0.0710146184297037,0.0011311472088728,0.1229853016104235,0.0063331080971603,0.0836764196411096,0.06911529879326,0.216950019574595,0.0489537048959057,0.0810122068011109,0.0811445958505771,0.2240290199226716,0.2009110906228733,0.0032654793015576,0.0,0.0,0.4127306506708602,0.1891678596542503,0.1344271425896951,0.4441769023557438,0.1256741255213178,0.2465797408893705,0.1387859781827001,0.0350792243572299,0.0252138939844743,0.1235545143523877,0.0366148830359136,0.0217980761955593,0.0217980761955593,0.0011905907659872,0.213032911168536,0.1461360207115455,0.0,0.0271916551548929,0.0795288751875366,0.1217714145750607,0.0673087361157323
204,204,286,2022-07-20,23S,23S,211.0,Low,High,2,S,64.0,NxW_16S_C library,barcode64C,C,15.7,0.157,56.8,4344.1,5017.5,4.3441,5.0175,0.001147842,0.000464515,146.9,169.66,9352.0,10801.6,,100.0,20.0,2.135474341,3.661454611,4.820975464,667642379.2926489,878677663.2302407,20.31926322780406,20.593928679897427,0.240173721,26.3669,67.0,,,0.06784330569724,0.0806390421601907,0.0014210319645039,0.1458498338249763,0.0056027411937567,0.0936535830165921,0.0671568471525596,0.2140625433825519,0.0507285384487838,0.0860458114298532,0.08654674342401,0.259102043066477,0.2244349645670806,0.0036974478388578,0.0,0.0,0.4312006332051638,0.1827573252847968,0.1376151321020227,0.4646011796873568,0.1224334900856896,0.2618207078045508,0.1610979165216179,0.042408888449177,0.0425299914912128,0.0931662975711502,0.0271059755019339,0.0147099725666132,0.0147099725666132,0.0011204330414142,0.2576531778233991,0.1509479951910203,0.0,0.0128419132006338,0.0814374659571295,0.1097087306335486,0.0385748977836735
205,205,291,2022-07-20,32S,32S,311.0,Low,High,3,S,69.0,NxW_16S_C library,barcode69C,C,13.6,0.136,58.1,3545.0,4094.5,3.545,4.0945,0.001147842,0.000464515,117.19,135.35,7631.6,8814.5,,100.0,20.0,1.8723002295,3.2557228325,4.1520695745,1071540981.7446982,1279569421.93409,20.792363619225085,20.96978946917244,0.162576908,21.5256,76.0,,,0.0772963949234744,0.1003307131848797,0.0022597252308002,0.1434330045843819,0.0085530708558249,0.0984159872876757,0.0737157196120344,0.2225251294173594,0.0532675458011975,0.0874326807543899,0.0887758181104365,0.2829745689503194,0.2457075337338777,0.0106105739917532,0.0,0.0,0.4315561845292506,0.1929757958567832,0.1522803666140563,0.4635826731484299,0.1355698044296229,0.2766939113266196,0.1570551987914573,0.047297797030628,0.0528752423930201,0.106426621070694,0.0316638813386914,0.0091564504605106,0.0091564504605106,0.0009456563738511,0.2682655280205872,0.1497103830213155,0.0,0.0163669831590236,0.0753863620105649,0.0988922719693032,0.0426155663921103
206,206,281,2022-07-20,3S,3S,115.0,Optimal,High,1,S,59.0,NxW_16S_C library,barcode59C,C,13.5,0.135,59.0,5874.9,6785.5,5.8749,6.7855,0.001147842,0.000464515,191.25,220.89,12647.4,14607.7,,100.0,200.0,3.67059993,5.8940844265,8.588730868999999,539560460.753001,628490940.1709402,20.106265404507493,20.2588321708882,0.141498427,86.0312,132.0,,,0.055298784324058,0.0537819059328114,0.0010011593331049,0.1205846942266582,0.0036421848402109,0.0674279041742128,0.0533297543800943,0.2790057787543028,0.0475613497165653,0.0611350845206613,0.0618739859478283,0.3195276587368096,0.3042916109404417,0.0040122411978393,0.0,0.0,0.4514868147107463,0.1618554337617783,0.1157436569470552,0.4838824909487605,0.0976114092309557,0.3336353186408612,0.1371623265147743,0.0466648715815399,0.022380143594287,0.0841880729107949,0.0215855514897195,0.012350736017394,0.012350736017394,0.0013944608681794,0.3181164859427316,0.2288185832800586,0.0,0.0129198722321132,0.0594148315690649,0.0700452049539396,0.0235105804117573
207,207,287,2022-07-20,20S,20S,215.0,Optimal,High,2,S,65.0,NxW_16S_C library,barcode65C,C,15.0,0.15,57.7,4795.1,5538.3,4.7951,5.5383,0.001147842,0.000464515,159.62,184.36,10322.8,11922.9,,100.0,200.0,4.5438859005,12.776942911,16.344875325,488219647.83013695,570425347.3574861,20.00627596056627,20.161892863940786,0.144112985,53.3171,116.0,,,0.0658772953542589,0.079123111471335,0.0009827241396443,0.1322179706493664,0.0044303324982829,0.0978803352184332,0.0652191518241453,0.1938802313660238,0.0407506546869072,0.0795322872987774,0.0802181886444312,0.2449665165536198,0.2108157456591059,0.0035922035877017,0.0,0.0,0.4040273774402869,0.1657432485808073,0.1269147847177743,0.4183293992247245,0.110954254279066,0.2523363767216404,0.1525612266668458,0.0366044236835056,0.0412752164249861,0.092473502882141,0.0246733707912189,0.0105300020705807,0.0105300020705807,0.0012407476626903,0.256332412667982,0.1324689748574576,0.0,0.0158530645372958,0.05854568987068,0.099338446461354,0.0286937146534069
208,208,295,2022-07-20,36S,36S,315.0,Optimal,High,3,S,73.0,NxW_16S_C library,barcode73C,C,13.0,0.13,58.6,5296.7,6117.7,5.2967,6.1177,0.001147842,0.000464515,173.6,200.51,11402.7,13170.1,,100.0,200.0,36.960446872000006,19.962988141,55.947481525,480470580.11839217,552705872.8230052,19.99027655685891,20.13033654244453,0.130693912,25.1637,68.0,,,0.0494799238459389,0.0708473821423418,0.0015936861982577,0.1411212335268142,0.0033548236161921,0.0611043704355433,0.0629912875854112,0.2016291514002234,0.0429884392485013,0.0743061985677061,0.0747135457882196,0.2668894845593012,0.2455536861280454,0.0046619940087494,0.0,0.0,0.3816281876346154,0.1590503782959013,0.1483464711764651,0.3841291400469725,0.0976631827857025,0.246634296353584,0.1263767251345685,0.0570567951240179,0.0291628006795795,0.1232842277813239,0.0412644484259871,0.0066541786507933,0.0066541786507933,0.001196965171076,0.2670554064815685,0.1143311328261189,0.0,0.029336472757956,0.0500052544027834,0.0557414770730896,0.0230190022033522
209,209,282,2022-07-20,6S,6S,116.0,High,High,1,S,60.0,NxW_16S_C library,barcode60C,C,15.0,0.15,58.8,5345.4,6173.9,5.3454,6.1739,0.001147842,0.000464515,174.6,201.67,11507.5,13291.1,,100.0,245.0,3.212464408,5.1834674685,7.419978389,796613791.8742434,928061168.3848798,20.495880541986804,20.648608202786072,0.141636544,88.0693,119.0,,,0.0544671679206273,0.064222433713083,0.0010366911471738,0.1192192496985212,0.0050516596604059,0.0745119528660722,0.0694870995941482,0.2665452331215981,0.0474958989530652,0.0690025212121761,0.0697056329389079,0.2955923990670926,0.2657957711283515,0.0032939462062164,0.0,0.0,0.4488563792192117,0.1674118830175538,0.1235607051377011,0.4942099453097371,0.1066312313093008,0.3049620930491947,0.1399951497636441,0.0388199939503159,0.0270660217417499,0.0871971366516273,0.0212199892597788,0.0104963882380419,0.0104963882380419,0.00187789707234,0.2825334839672411,0.2226418943451514,0.0,0.0111999893924866,0.0710998517331636,0.0934482928092508,0.0384470854662154
210,210,288,2022-07-20,22S,22S,216.0,High,High,2,S,66.0,NxW_16S_C library,barcode66C,C,15.1,0.151,58.8,5485.9,6336.2,5.4859,6.3362,0.001147842,0.000464515,179.19,206.97,11809.9,13640.5,,100.0,245.0,2.822905759,28.638156221,30.48510849,543410722.2783535,645284354.8387096,20.113375986595404,20.285201637824787,0.157874016,48.6626,115.0,,,0.0705747226775087,0.0891902102851011,0.0017288977612657,0.1570428843899844,0.0048538058844072,0.0885077622645372,0.0657498816024715,0.1912090316145884,0.0421363424732614,0.0828764152248707,0.0838608859200021,0.2740898421081948,0.2303264273026173,0.0045012421085821,0.0,0.0,0.4183880064752694,0.1780364589577508,0.1455601673118398,0.4460661477094382,0.1299940571496519,0.2634743708649489,0.1457382821610621,0.0448271221443251,0.0435018910562866,0.1037749139559101,0.0301498252878484,0.0098680467980953,0.0098680467980953,0.001235172673797,0.2714772027499195,0.135631512514096,0.0,0.0175159444348541,0.0600676408746936,0.0954842460529453,0.042341730222222
211,211,296,2022-07-20,35S,35S,316.0,High,High,3,S,74.0,NxW_16S_C library,barcode74C,C,16.0,0.16,57.2,5585.4,6451.2,5.5854,6.4512,0.001147842,0.000464515,187.55,216.62,12024.2,13887.9,,100.0,245.0,2.6352816955,13.045081083,14.704409287,803629090.8143395,935169579.020014,20.504648390864983,20.656238438743628,0.140659503,45.4953,99.0,,,0.0539615966159919,0.0693239454699419,0.0020259636807233,0.1270431194049338,0.0050693864453523,0.0726534391247231,0.0540965910976392,0.2326595733682674,0.0475580874926686,0.0644300295180377,0.0648550903873409,0.2983081220752783,0.2626708457731831,0.0039357000583022,0.0,0.0,0.456881299172453,0.176443274180455,0.1236959391281116,0.4821887791767233,0.109964480985763,0.2936056397661173,0.1415136488057506,0.0508026688259034,0.0304044004234464,0.1008394253165171,0.0262138923933696,0.0094014525889687,0.0094014525889687,0.0010052651285872,0.313051973773699,0.1721174146091993,0.0,0.0132684874836872,0.0592615132507593,0.079610023302043,0.0321954962403308
212,212,283,2022-07-20,8S,8S,121.0,Low,Low,1,S,61.0,NxW_16S_C library,barcode61C,C,13.3,0.133,58.9,2857.6,3300.6,2.8576,3.3006,0.001147842,0.000464515,93.18,107.63,6151.9,7105.4,,70.0,20.0,2.320821447,2.6526982940000003,3.9975662525,873287809.346353,982023307.3450966,20.58777573799001,20.705125600604383,0.110725985,31.083,74.0,,,0.0595622667632318,0.0798789991106009,0.0017498206041932,0.1387004830391953,0.0041439206729945,0.0856461478639276,0.0641940928864453,0.2123572559369244,0.0463243719749941,0.0773468306698892,0.0781412500375842,0.2865504402470086,0.2369851545371255,0.0039341157071155,0.0,0.0,0.4284593085356556,0.1727532790427975,0.1329891399715719,0.4686927914256421,0.131953423682346,0.2734406783832704,0.1527306917634699,0.0418556126272699,0.0370382096207748,0.0909501523537525,0.0266257634090777,0.0096346737622071,0.0096346737622071,0.000909926119026,0.2719581423559327,0.1626280657595123,0.0,0.0108769222812484,0.0742302821437264,0.0961638227587435,0.0404023287021362
213,213,289,2022-07-20,14S,14S,221.0,Low,Low,2,S,67.0,NxW_16S_C library,barcode67C,C,12.0,0.12,57.9,2510.6,2899.8,2.5106,2.8998,0.001147842,0.000464515,83.28,96.19,5404.9,6242.6,,70.0,20.0,2.4339530705000003,3.5697768409999995,5.027776423,872143727.0259737,953513648.807196,20.586464792862248,20.6756642973304,0.085336924,50.8879,106.0,,,0.0637239477259737,0.0720309933791331,0.0008527309571457,0.1298434680329772,0.004135250911419,0.0844318444365221,0.0664030460083011,0.2517945128462821,0.0489133794945937,0.0715788023210011,0.0721283711806401,0.3115674559860419,0.2642611272321918,0.0055787217571795,0.0,0.0,0.4454575138814294,0.1608511202474793,0.1202073439961794,0.4859009791729753,0.1218279171352238,0.2953978465885282,0.1431619692178547,0.0386054961953258,0.0368250316053926,0.086609947248563,0.0232433653398497,0.0115493489825375,0.0115493489825375,0.0008421518081492,0.2888009543240057,0.1972297249757538,0.0,0.0137161141742094,0.0713719985539611,0.092796185319582,0.0342292549359687
214,214,290,2022-07-20,15S,15S,225.0,Optimal,Low,2,S,68.0,NxW_16S_C library,barcode68C,C,11.6,0.116,58.1,2429.9,2806.6,2.4299,2.8066,0.001147842,0.000464515,80.33,92.78,5231.1,6042.0,,70.0,200.0,39.642899407,24.633035316,63.29998123,418334042.6132733,482516402.97498304,19.85179081635051,19.994525473968544,0.133015914,38.1065,89.0,,,0.0545210013844068,0.066264432607099,0.0009114905721381,0.1340975646537595,0.0021718784066679,0.0689583829676872,0.0681366535807998,0.2528462174113099,0.0464113514660511,0.0641284285564895,0.0644204897668626,0.32533496200332,0.292067753057481,0.0029899027283178,0.0,0.0,0.432564809743381,0.1645700521253018,0.1323004293903891,0.4590130251701783,0.1141786172613148,0.316374892770545,0.1480984065149823,0.0532630581778956,0.0290790560591855,0.0958699355893315,0.0317626804183853,0.0080953636048881,0.0080953636048881,0.001040213157109,0.323561782608489,0.1954539996960975,0.0,0.0193764953210267,0.0511984169133982,0.0604409042914948,0.016456757132406
215,215,293,2022-07-20,28S,28S,325.0,Optimal,Low,3,S,71.0,NxW_16S_C library,barcode71C,C,11.9,0.119,58.1,3428.1,3959.4,3.4281,3.9594,0.001147842,0.000464515,113.32,130.89,7379.9,8523.7,,70.0,200.0,2.7485781805,11.597262388,13.369887082,348327349.65828705,389673280.4232804,19.668653255533044,19.7808192034812,0.106104095,49.2404,94.0,,,0.0540640286511287,0.0693162271697347,0.0006322863917476,0.1678363804854309,0.0034483607890212,0.0588405532487498,0.0767683828436539,0.2261676878298971,0.0542818973682027,0.0659195031476758,0.0663870048383473,0.321882338698692,0.2896702749021217,0.0045247288028,0.0,0.0,0.45441811554285,0.2088734452360187,0.1736729953449216,0.481479701122547,0.1127869030810889,0.3222172493527764,0.1753825557586037,0.0894578578305481,0.0302221691714965,0.0873069166873124,0.0245523153573974,0.0081082885593883,0.0081082885593883,0.0010184032870058,0.3227434914502882,0.1651721738670483,0.0,0.0146945692419268,0.0615072525544269,0.064105906361711,0.0286057920084903
216,216,284,2022-07-20,9S,9S,126.0,High,Low,1,S,62.0,NxW_16S_C library,barcode62C,C,11.7,0.117,58.4,3344.0,3862.3,3.344,3.8623,0.001147842,0.000464515,109.98,127.02,7198.9,8314.8,,70.0,245.0,32.866759447,6.7747283325,38.665534295,971920616.437284,1117546817.997568,20.694784688757498,20.83440177887425,0.130308815,41.3626,100.0,,,0.048385985057463,0.0617353866030114,0.0012071413269206,0.1211177644027597,0.0026652923080867,0.0684433466116009,0.0612366026282721,0.2375466953573539,0.0469645835451223,0.067730855608279,0.067730855608279,0.2853895835024759,0.2258655081366848,0.0038091163903605,0.0,0.0,0.4638936817071803,0.173750382180614,0.1091330416502619,0.5059661138913956,0.1183780136749162,0.2634261658217778,0.1341715900954048,0.0357857642549477,0.0265963886746498,0.1039865266852821,0.0265691605157566,0.0128148124816023,0.0128148124816023,0.0010977554686715,0.3032733697796896,0.1702020794549696,0.0,0.0193164379117188,0.07265669737321,0.0897350466604959,0.0246686574738769
217,217,292,2022-07-20,13S,13S,226.0,High,Low,2,S,70.0,NxW_16S_C library,barcode70C,C,12.4,0.124,59.2,3300.4,3812.0,3.3004,3.812,0.001147842,0.000464515,107.08,123.67,7105.1,8206.4,,70.0,245.0,41.908479047,19.124872539,60.057398095,1042985434.3977126,1138199528.6724274,20.76535304776467,20.852713490034134,0.083653254,53.0028,105.0,,,0.0589681049952352,0.0659893519458502,0.0013462009746331,0.1262553984081787,0.0018280611989948,0.0806176187351181,0.06288116561147,0.3097323546998977,0.0510358360897116,0.0706979823131346,0.0710644359388233,0.3414466386157868,0.32071705020367,0.0028177303229272,0.0,0.0,0.4806415925685115,0.1611659208885318,0.117705786737356,0.5167614715043807,0.1070923098049327,0.3469592258815142,0.1485822487805172,0.0417177488011543,0.0338835233703383,0.0966127098763928,0.0170205626564313,0.0078636029252675,0.0078636029252675,0.000856152573332,0.339974542689811,0.2549052211709918,0.0,0.0104719858650797,0.0639956747777031,0.0788118465911718,0.0294932768216788
218,218,294,2022-07-20,26S,26S,326.0,High,Low,3,S,72.0,NxW_16S_C library,barcode72C,C,12.7,0.127,59.7,3336.1,3853.2,3.3361,3.8532,0.001147842,0.000464515,107.33,123.96,7181.9,8295.0,,70.0,245.0,3.6127473805,9.036516680499998,11.673310572,817553995.6133692,943451324.5033112,20.521827508234463,20.6650553310905,0.133443375,48.0118,101.0,,,0.0569049009767032,0.0636695881184506,0.000642251481807,0.1228060886728789,0.0036448359028932,0.0684844571631406,0.0591987598804801,0.258860361257471,0.04204612242372,0.0636295838897477,0.064088588766081,0.2857857203033098,0.2687864595797766,0.003696669032892,0.0,0.0,0.4298298689283965,0.1622232402072822,0.1299286135564454,0.4502536562776932,0.0976078949786305,0.2830172903231849,0.1544288733111109,0.0476229195690702,0.0267658836642554,0.0799463699966994,0.0265856663600901,0.0074281516451581,0.0074281516451581,0.0008503277246374,0.2927298852437296,0.2006244304993714,0.0,0.0184937530756721,0.0673641389479552,0.0654867234259507,0.0155045676383903
219,219,247,2022-09-01,2S,2S,111.0,Low,High,1,S,25.0,NxW_16S_C library,barcode25C,C,13.6,0.136,57.7,3297.1,3808.2,3.2971,3.8082,0.001147842,0.000464515,109.75,126.76,7098.0,8198.1,,100.0,20.0,8.065000353,1.139389233,8.2284360985,344761152.38537365,418218090.7172996,19.658362423310614,19.85151360255331,0.175642661,,,,,0.0435478450605827,0.0790168160244085,0.0005516928205702,0.1326644940855094,0.005770536066296,0.0579372498078779,0.0756838068792871,0.1449085094794426,0.0540453856223167,0.0698854793354231,0.0706200846193073,0.2441250192832085,0.1816641403749019,0.0082653549452177,0.0,0.0,0.3292929338136499,0.1697698308982822,0.1608329418708679,0.366043745321077,0.131711268037061,0.2217745546107897,0.1302302466976106,0.0537776871220761,0.0324738048173565,0.0920538404207899,0.0338542903531851,0.0089146004257978,0.0089146004257978,0.0,0.2393850544593689,0.0780615648223528,0.0,0.0230098363940819,0.0654016691607497,0.0572939807174818,0.0164094002396023
